transfer_id,transfer_date,scheduled_date,car_id,from_compound_id,to_compound_id,distance_km,truck_id,cars_per_truck,truck_fill_rate,cost_eur,reason,lead_time_days
TRF_001968,2025-02-10,2025-02-09,CAR_0103469,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00603,8,1.0,14.08,capacity_overflow,1
TRF_001969,2025-02-10,2025-02-09,CAR_0103470,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00603,8,1.0,14.08,capacity_overflow,1
TRF_001970,2025-02-10,2025-02-09,CAR_0103471,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00603,8,1.0,14.08,capacity_overflow,1
TRF_001971,2025-02-10,2025-02-09,CAR_0103472,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00603,8,1.0,14.08,capacity_overflow,1
TRF_001972,2025-02-10,2025-02-09,CAR_0103473,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00603,8,1.0,14.08,capacity_overflow,1
TRF_001973,2025-02-10,2025-02-09,CAR_0103474,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00603,8,1.0,14.08,capacity_overflow,1
TRF_001974,2025-02-10,2025-02-09,CAR_0103475,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00603,8,1.0,14.08,capacity_overflow,1
TRF_001975,2025-02-10,2025-02-09,CAR_0103476,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00604,4,0.5,28.16,capacity_overflow,1
TRF_001976,2025-02-10,2025-02-09,CAR_0103477,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00604,4,0.5,28.16,capacity_overflow,1
TRF_001977,2025-02-10,2025-02-09,CAR_0103478,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00604,4,0.5,28.16,capacity_overflow,1
TRF_001978,2025-02-10,2025-02-09,CAR_0103479,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00604,4,0.5,28.16,capacity_overflow,1
TRF_001979,2025-02-10,2025-02-09,CAR_0103490,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00602,4,0.5,28.16,repair_routing,1
TRF_001980,2025-02-10,2025-02-09,CAR_0103491,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00602,4,0.5,28.16,repair_routing,1
TRF_001981,2025-02-10,2025-02-09,CAR_0103492,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00602,4,0.5,28.16,repair_routing,1
TRF_001982,2025-02-10,2025-02-09,CAR_0103493,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00602,4,0.5,28.16,repair_routing,1
TRF_001983,2025-02-11,2025-02-10,CAR_0103658,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00608,2,0.25,24.7,repair_routing,1
TRF_001984,2025-02-11,2025-02-10,CAR_0103659,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00608,2,0.25,24.7,repair_routing,1
TRF_001985,2025-02-11,2025-02-10,CAR_0103700,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00609,5,0.62,30.56,repair_routing,1
TRF_001986,2025-02-11,2025-02-10,CAR_0103701,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00609,5,0.62,30.56,repair_routing,1
TRF_001987,2025-02-11,2025-02-10,CAR_0103702,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00609,5,0.62,30.56,repair_routing,1
TRF_001988,2025-02-11,2025-02-10,CAR_0103703,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00609,5,0.62,30.56,repair_routing,1
TRF_001989,2025-02-11,2025-02-10,CAR_0103704,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00609,5,0.62,30.56,repair_routing,1
TRF_001990,2025-02-12,2025-02-10,CAR_0103998,CPD_MUNICH_01,CPD_STUTTGART_01,248,TRUCK_00610,1,0.12,181.4,remarketing_routing,2
TRF_001991,2025-02-14,2025-02-12,CAR_0104810,CPD_FRANKFURT_01,CPD_DUSSELDORF_01,238,TRUCK_00612,1,0.12,175.9,remarketing_routing,2
TRF_001992,2025-02-14,2025-02-13,CAR_0104870,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00611,1,0.12,112.65,repair_routing,1
TRF_001993,2025-02-14,2025-02-12,CAR_0104941,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00613,3,0.38,85.03,repair_routing,2
TRF_001994,2025-02-14,2025-02-12,CAR_0104942,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00613,3,0.38,85.03,repair_routing,2
TRF_001995,2025-02-14,2025-02-12,CAR_0104943,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00613,3,0.38,85.03,repair_routing,2
TRF_001996,2025-02-17,2025-02-15,CAR_0105165,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00616,6,0.75,50.31,capacity_overflow,2
TRF_001997,2025-02-17,2025-02-15,CAR_0105166,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00616,6,0.75,50.31,capacity_overflow,2
TRF_001998,2025-02-17,2025-02-15,CAR_0105167,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00616,6,0.75,50.31,capacity_overflow,2
TRF_001999,2025-02-17,2025-02-15,CAR_0105168,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00616,6,0.75,50.31,capacity_overflow,2
TRF_002000,2025-02-17,2025-02-15,CAR_0105169,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00616,6,0.75,50.31,capacity_overflow,2
TRF_002001,2025-02-17,2025-02-15,CAR_0105170,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00616,6,0.75,50.31,capacity_overflow,2
TRF_002002,2025-02-17,2025-02-16,CAR_0105186,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00617,5,0.62,9.88,repair_routing,1
TRF_002003,2025-02-17,2025-02-16,CAR_0105187,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00617,5,0.62,9.88,repair_routing,1
TRF_002004,2025-02-17,2025-02-16,CAR_0105188,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00617,5,0.62,9.88,repair_routing,1
TRF_002005,2025-02-17,2025-02-16,CAR_0105189,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00617,5,0.62,9.88,repair_routing,1
TRF_002006,2025-02-17,2025-02-16,CAR_0105190,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00617,5,0.62,9.88,repair_routing,1
TRF_002007,2025-02-17,2025-02-15,CAR_0105324,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00615,3,0.38,103.55,demand_rebalancing,2
TRF_002008,2025-02-17,2025-02-15,CAR_0105325,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00615,3,0.38,103.55,demand_rebalancing,2
TRF_002009,2025-02-17,2025-02-15,CAR_0105326,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00615,3,0.38,103.55,demand_rebalancing,2
TRF_002010,2025-02-17,2025-02-15,CAR_0105451,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00614,3,0.38,100.62,repair_routing,2
TRF_002011,2025-02-17,2025-02-15,CAR_0105452,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00614,3,0.38,100.62,repair_routing,2
TRF_002012,2025-02-17,2025-02-15,CAR_0105453,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00614,3,0.38,100.62,repair_routing,2
TRF_002013,2025-02-18,2025-02-16,CAR_0105504,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00621,8,1.0,37.73,capacity_overflow,2
TRF_002014,2025-02-18,2025-02-16,CAR_0105505,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00621,8,1.0,37.73,capacity_overflow,2
TRF_002015,2025-02-18,2025-02-16,CAR_0105506,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00621,8,1.0,37.73,capacity_overflow,2
TRF_002016,2025-02-18,2025-02-16,CAR_0105507,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00621,8,1.0,37.73,capacity_overflow,2
TRF_002017,2025-02-18,2025-02-16,CAR_0105508,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00621,8,1.0,37.73,capacity_overflow,2
TRF_002018,2025-02-18,2025-02-16,CAR_0105509,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00621,8,1.0,37.73,capacity_overflow,2
TRF_002019,2025-02-18,2025-02-16,CAR_0105510,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00621,8,1.0,37.73,capacity_overflow,2
TRF_002020,2025-02-18,2025-02-16,CAR_0105511,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00621,8,1.0,37.73,capacity_overflow,2
TRF_002021,2025-02-18,2025-02-17,CAR_0105531,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00622,5,0.62,9.88,repair_routing,1
TRF_002022,2025-02-18,2025-02-17,CAR_0105532,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00622,5,0.62,9.88,repair_routing,1
TRF_002023,2025-02-18,2025-02-17,CAR_0105533,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00622,5,0.62,9.88,repair_routing,1
TRF_002024,2025-02-18,2025-02-17,CAR_0105534,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00622,5,0.62,9.88,repair_routing,1
TRF_002025,2025-02-18,2025-02-17,CAR_0105535,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00622,5,0.62,9.88,repair_routing,1
TRF_002026,2025-02-18,2025-02-17,CAR_0105578,CPD_NUREMBERG_01,CPD_MUNICH_02,191,TRUCK_00623,1,0.12,150.05,remarketing_routing,1
TRF_002027,2025-02-18,2025-02-16,CAR_0105663,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00619,2,0.25,155.33,demand_rebalancing,2
TRF_002028,2025-02-18,2025-02-16,CAR_0105664,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00619,2,0.25,155.33,demand_rebalancing,2
TRF_002029,2025-02-18,2025-02-16,CAR_0105713,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00620,2,0.25,157.25,capacity_overflow,2
TRF_002030,2025-02-18,2025-02-16,CAR_0105714,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00620,2,0.25,157.25,capacity_overflow,2
TRF_002031,2025-02-18,2025-02-16,CAR_0105780,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00618,1,0.12,227.6,remarketing_routing,2
TRF_002032,2025-02-19,2025-02-18,CAR_0105881,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00624,3,0.38,16.47,repair_routing,1
TRF_002033,2025-02-19,2025-02-18,CAR_0105882,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00624,3,0.38,16.47,repair_routing,1
TRF_002034,2025-02-19,2025-02-18,CAR_0105883,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00624,3,0.38,16.47,repair_routing,1
TRF_002035,2025-02-20,2025-02-19,CAR_0106274,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00627,2,0.25,76.4,repair_routing,1
TRF_002036,2025-02-20,2025-02-19,CAR_0106275,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00627,2,0.25,76.4,repair_routing,1
TRF_002037,2025-02-20,2025-02-19,CAR_0106518,CPD_LEIPZIG_01,CPD_BERLIN_01,194,TRUCK_00626,1,0.12,151.7,remarketing_routing,1
TRF_002038,2025-02-20,2025-02-18,CAR_0106529,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00625,2,0.25,150.93,repair_routing,2
TRF_002039,2025-02-20,2025-02-18,CAR_0106530,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00625,2,0.25,150.93,repair_routing,2
TRF_002040,2025-02-21,2025-02-19,CAR_0106614,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00631,2,0.25,151.48,capacity_overflow,2
TRF_002041,2025-02-21,2025-02-19,CAR_0106615,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00631,2,0.25,151.48,capacity_overflow,2
TRF_002042,2025-02-21,2025-02-19,CAR_0106746,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00628,2,0.25,127.55,demand_rebalancing,2
TRF_002043,2025-02-21,2025-02-19,CAR_0106747,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00628,2,0.25,127.55,demand_rebalancing,2
TRF_002044,2025-02-21,2025-02-19,CAR_0106786,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00629,8,1.0,31.89,capacity_overflow,2
TRF_002045,2025-02-21,2025-02-19,CAR_0106787,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00629,8,1.0,31.89,capacity_overflow,2
TRF_002046,2025-02-21,2025-02-19,CAR_0106788,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00629,8,1.0,31.89,capacity_overflow,2
TRF_002047,2025-02-21,2025-02-19,CAR_0106789,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00629,8,1.0,31.89,capacity_overflow,2
TRF_002048,2025-02-21,2025-02-19,CAR_0106790,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00629,8,1.0,31.89,capacity_overflow,2
TRF_002049,2025-02-21,2025-02-19,CAR_0106791,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00629,8,1.0,31.89,capacity_overflow,2
TRF_002050,2025-02-21,2025-02-19,CAR_0106792,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00629,8,1.0,31.89,capacity_overflow,2
TRF_002051,2025-02-21,2025-02-19,CAR_0106793,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00629,8,1.0,31.89,capacity_overflow,2
TRF_002052,2025-02-21,2025-02-19,CAR_0106794,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00630,3,0.38,85.03,capacity_overflow,2
TRF_002053,2025-02-21,2025-02-19,CAR_0106795,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00630,3,0.38,85.03,capacity_overflow,2
TRF_002054,2025-02-21,2025-02-19,CAR_0106796,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00630,3,0.38,85.03,capacity_overflow,2
TRF_002055,2025-02-24,2025-02-23,CAR_0107146,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00632,1,0.12,152.8,repair_routing,1
TRF_002056,2025-02-25,2025-02-24,CAR_0107480,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00634,4,0.5,38.2,repair_routing,1
TRF_002057,2025-02-25,2025-02-24,CAR_0107481,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00634,4,0.5,38.2,repair_routing,1
TRF_002058,2025-02-25,2025-02-24,CAR_0107482,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00634,4,0.5,38.2,repair_routing,1
TRF_002059,2025-02-25,2025-02-24,CAR_0107483,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00634,4,0.5,38.2,repair_routing,1
TRF_002060,2025-02-25,2025-02-23,CAR_0107717,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00633,5,0.62,60.37,repair_routing,2
TRF_002061,2025-02-25,2025-02-23,CAR_0107718,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00633,5,0.62,60.37,repair_routing,2
TRF_002062,2025-02-25,2025-02-23,CAR_0107719,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00633,5,0.62,60.37,repair_routing,2
TRF_002063,2025-02-25,2025-02-23,CAR_0107720,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00633,5,0.62,60.37,repair_routing,2
TRF_002064,2025-02-25,2025-02-23,CAR_0107721,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00633,5,0.62,60.37,repair_routing,2
TRF_002065,2025-02-28,2025-02-26,CAR_0108537,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00638,2,0.25,152.85,demand_rebalancing,2
TRF_002066,2025-02-28,2025-02-26,CAR_0108538,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00638,2,0.25,152.85,demand_rebalancing,2
TRF_002067,2025-02-28,2025-02-26,CAR_0108582,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00635,3,0.38,79.17,demand_rebalancing,2
TRF_002068,2025-02-28,2025-02-26,CAR_0108583,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00635,3,0.38,79.17,demand_rebalancing,2
TRF_002069,2025-02-28,2025-02-26,CAR_0108584,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00635,3,0.38,79.17,demand_rebalancing,2
TRF_002070,2025-02-28,2025-02-26,CAR_0108646,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00636,2,0.25,127.55,capacity_overflow,2
TRF_002071,2025-02-28,2025-02-26,CAR_0108647,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00636,2,0.25,127.55,capacity_overflow,2
TRF_002072,2025-02-28,2025-02-27,CAR_0108776,CPD_LEIPZIG_01,CPD_DRESDEN_01,130,TRUCK_00637,1,0.12,116.5,remarketing_routing,1
TRF_002073,2025-03-03,2025-03-01,CAR_0109034,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00639,2,0.25,152.85,demand_rebalancing,2
TRF_002074,2025-03-03,2025-03-01,CAR_0109035,CPD_STUTTGART_01,CPD_LEIPZIG_01,474,TRUCK_00639,2,0.25,152.85,demand_rebalancing,2
TRF_002075,2025-03-04,2025-03-02,CAR_0109636,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00640,1,0.12,255.1,repair_routing,2
TRF_002076,2025-03-05,2025-03-03,CAR_0109713,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00642,3,0.38,100.98,capacity_overflow,2
TRF_002077,2025-03-05,2025-03-03,CAR_0109714,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00642,3,0.38,100.98,capacity_overflow,2
TRF_002078,2025-03-05,2025-03-03,CAR_0109715,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00642,3,0.38,100.98,capacity_overflow,2
TRF_002079,2025-03-05,2025-03-03,CAR_0109802,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00641,2,0.25,118.75,demand_rebalancing,2
TRF_002080,2025-03-05,2025-03-03,CAR_0109803,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00641,2,0.25,118.75,demand_rebalancing,2
TRF_002081,2025-03-06,2025-03-04,CAR_0110106,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00645,4,0.5,75.74,capacity_overflow,2
TRF_002082,2025-03-06,2025-03-04,CAR_0110107,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00645,4,0.5,75.74,capacity_overflow,2
TRF_002083,2025-03-06,2025-03-04,CAR_0110108,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00645,4,0.5,75.74,capacity_overflow,2
TRF_002084,2025-03-06,2025-03-04,CAR_0110109,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00645,4,0.5,75.74,capacity_overflow,2
TRF_002085,2025-03-06,2025-03-05,CAR_0110130,CPD_MUNICH_02,CPD_NUREMBERG_01,191,TRUCK_00646,1,0.12,150.05,remarketing_routing,1
TRF_002086,2025-03-06,2025-03-04,CAR_0110202,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00643,2,0.25,118.75,demand_rebalancing,2
TRF_002087,2025-03-06,2025-03-04,CAR_0110203,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00643,2,0.25,118.75,demand_rebalancing,2
TRF_002088,2025-03-06,2025-03-04,CAR_0110401,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00644,1,0.12,301.85,repair_routing,2
TRF_002089,2025-03-07,2025-03-06,CAR_0110507,CPD_STUTTGART_01,CPD_FRANKFURT_01,199,TRUCK_00651,1,0.12,154.45,remarketing_routing,1
TRF_002090,2025-03-07,2025-03-05,CAR_0110545,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00647,2,0.25,158.35,demand_rebalancing,2
TRF_002091,2025-03-07,2025-03-05,CAR_0110546,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00647,2,0.25,158.35,demand_rebalancing,2
TRF_002092,2025-03-07,2025-03-05,CAR_0110619,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00649,4,0.5,63.78,demand_rebalancing,2
TRF_002093,2025-03-07,2025-03-05,CAR_0110620,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00649,4,0.5,63.78,demand_rebalancing,2
TRF_002094,2025-03-07,2025-03-05,CAR_0110621,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00649,4,0.5,63.78,demand_rebalancing,2
TRF_002095,2025-03-07,2025-03-05,CAR_0110622,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00649,4,0.5,63.78,demand_rebalancing,2
TRF_002096,2025-03-07,2025-03-05,CAR_0110672,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00650,6,0.75,42.52,capacity_overflow,2
TRF_002097,2025-03-07,2025-03-05,CAR_0110673,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00650,6,0.75,42.52,capacity_overflow,2
TRF_002098,2025-03-07,2025-03-05,CAR_0110674,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00650,6,0.75,42.52,capacity_overflow,2
TRF_002099,2025-03-07,2025-03-05,CAR_0110675,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00650,6,0.75,42.52,capacity_overflow,2
TRF_002100,2025-03-07,2025-03-05,CAR_0110676,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00650,6,0.75,42.52,capacity_overflow,2
TRF_002101,2025-03-07,2025-03-05,CAR_0110677,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00650,6,0.75,42.52,capacity_overflow,2
TRF_002102,2025-03-07,2025-03-05,CAR_0110768,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00648,4,0.5,75.46,repair_routing,2
TRF_002103,2025-03-07,2025-03-05,CAR_0110769,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00648,4,0.5,75.46,repair_routing,2
TRF_002104,2025-03-07,2025-03-05,CAR_0110770,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00648,4,0.5,75.46,repair_routing,2
TRF_002105,2025-03-07,2025-03-05,CAR_0110771,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00648,4,0.5,75.46,repair_routing,2
TRF_002106,2025-03-10,2025-03-08,CAR_0111167,CPD_BREMEN_01,CPD_COLOGNE_01,350,TRUCK_00652,1,0.12,237.5,remarketing_routing,2
TRF_002107,2025-03-11,2025-03-09,CAR_0111318,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00654,8,1.0,37.73,capacity_overflow,2
TRF_002108,2025-03-11,2025-03-09,CAR_0111319,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00654,8,1.0,37.73,capacity_overflow,2
TRF_002109,2025-03-11,2025-03-09,CAR_0111320,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00654,8,1.0,37.73,capacity_overflow,2
TRF_002110,2025-03-11,2025-03-09,CAR_0111321,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00654,8,1.0,37.73,capacity_overflow,2
TRF_002111,2025-03-11,2025-03-09,CAR_0111322,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00654,8,1.0,37.73,capacity_overflow,2
TRF_002112,2025-03-11,2025-03-09,CAR_0111323,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00654,8,1.0,37.73,capacity_overflow,2
TRF_002113,2025-03-11,2025-03-09,CAR_0111324,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00654,8,1.0,37.73,capacity_overflow,2
TRF_002114,2025-03-11,2025-03-09,CAR_0111325,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00654,8,1.0,37.73,capacity_overflow,2
TRF_002115,2025-03-11,2025-03-09,CAR_0111326,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00655,4,0.5,75.46,capacity_overflow,2
TRF_002116,2025-03-11,2025-03-09,CAR_0111327,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00655,4,0.5,75.46,capacity_overflow,2
TRF_002117,2025-03-11,2025-03-09,CAR_0111328,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00655,4,0.5,75.46,capacity_overflow,2
TRF_002118,2025-03-11,2025-03-09,CAR_0111329,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00655,4,0.5,75.46,capacity_overflow,2
TRF_002119,2025-03-11,2025-03-10,CAR_0111519,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00653,8,1.0,14.08,capacity_overflow,1
TRF_002120,2025-03-11,2025-03-10,CAR_0111520,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00653,8,1.0,14.08,capacity_overflow,1
TRF_002121,2025-03-11,2025-03-10,CAR_0111521,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00653,8,1.0,14.08,capacity_overflow,1
TRF_002122,2025-03-11,2025-03-10,CAR_0111522,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00653,8,1.0,14.08,capacity_overflow,1
TRF_002123,2025-03-11,2025-03-10,CAR_0111523,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00653,8,1.0,14.08,capacity_overflow,1
TRF_002124,2025-03-11,2025-03-10,CAR_0111524,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00653,8,1.0,14.08,capacity_overflow,1
TRF_002125,2025-03-11,2025-03-10,CAR_0111525,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00653,8,1.0,14.08,capacity_overflow,1
TRF_002126,2025-03-11,2025-03-10,CAR_0111526,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00653,8,1.0,14.08,capacity_overflow,1
TRF_002127,2025-03-12,2025-03-10,CAR_0111853,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00657,4,0.5,63.78,demand_rebalancing,2
TRF_002128,2025-03-12,2025-03-10,CAR_0111854,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00657,4,0.5,63.78,demand_rebalancing,2
TRF_002129,2025-03-12,2025-03-10,CAR_0111855,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00657,4,0.5,63.78,demand_rebalancing,2
TRF_002130,2025-03-12,2025-03-10,CAR_0111856,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00657,4,0.5,63.78,demand_rebalancing,2
